icao,name,lat,lon,runways,ils
WW45,Omban (ufm),-4.368813,140.392307,1,0
WW46,Onondowa/rampi (sil),-2.128056,120.29599,1,0
WW48,Padang/pagai (minas Lumber Co),-2.857262,100.213505,1,0
WW49,Pagai (gki),-3.537257,139.782356,1,0
WW50,Paloh/liku (local Gov),1.690151,109.296268,1,0
WW51,Panggema/hassan (gki),-4.13295,139.376119,1,0
WW52,Nanga Merakai (maf),0.7022222,111.5213889,1,0
WW53,Papasena (rbmu),-2.915763,138.587876,1,0
WW54,Pare (maf),0.766667,109.866669,1,0
WW55,Pasina (cama),-4.37633875,139.08264508,1,0
WW56,Pass Valley (nrc),-3.858839,139.099941,1,0
WW57,Pasuruan/raci (iaf),-7.621452,112.845364,1,0
WW58,Patra (maf),3.615666,115.736336,1,0
WW59,Pa Upan (maf),3.383334,115.816666,1,0
WW60,Pelaik (maf),0.116752,111.783319,1,0
WW61,Pelimo (ama),-4.324123,139.026734,1,0
WW62,Pelita/baso (ama),-3.163699,138.806763,1,0
WW63,Peniel (maf),0.116667,111.033333,1,0
WW65,Piramid (cama),-3.901691,138.764121,1,0
WW66,Pit River (abms),-3.983313,138.531717,1,0
WW67,Poga (abms),-3.80137,138.586324,1,0
WW68,Pogapa (cama),-3.751472,136.845273,1,0
WW69,Polimo (gki),-4.219303,139.033633,1,0
WW70,Prongkoli (gki),-4.188439,139.341701,1,0
WW71,Puldamat (ufm),-4.320641,139.869751,1,0
WW72,Pulau Sapi (maf),3.522366,116.543304,1,0
WW74,Ransiki/abresso (dgac),-1.496771,134.174946,1,0
WW75,Rantau Prapat/berangir,2.258333,99.695,1,0
WW76,Rantau Prapat/padang Halaban (sumcane),2.314875,99.827127,1,0
WW77,Rantau Sentosa (maf),0.75,116.616669,1,0
WW78,Riam Batu (ymmp),-1.497363,110.674943,1,0
WW79,Riam Sejawak (maf),0.9716667,111.1,1,0
WW80,Ribang Rabing (maf),0.766667,111.583344,1,0
WW81,Rokot/sipora,-0.303933,99.817024,1,0
WW82,Ros Bori (sil),-1.659049,136.102131,1,0
WW83,Saar (maf),-3.233333,140.03334,1,0
WW84,Sabu/minia (int Oil),-9.19781995,124.34666579,1,0
WW85,Sabu/tardamu (local Gov),-9.216533,124.322731,1,0
WW86,Sama (maf),-6.283333,138.433334,1,0
WW88,Samboka (nrc),-4.837326,139.714681,1,0
WW89,Sape (ufm),-4.765125,140.504994,1,0
WW90,Saur/kangean (pertamina),-7.055453,115.658268,1,0
WW91,Sebadu (maf),0.380133,109.489822,1,0
WW92,Sebah (maf),0.432667,109.669647,1,0
WW93,Sela (rbmu),-4.551335,139.733895,1,0
WW94,Selayar/haji Aroeppala (dgac),-6.175818,120.436632,1,0
WW95,Selung Betung (maf),0.116667,110.883331,1,0
WW96,Semadai (maf),0.1,112.003006,1,0
WW98,Senipah (total),-0.950667,117.157341,1,0
WWLD,West Wallsend,-32.880001,151.660004,1,0
WX01,Aboge (ama),-6.062455,139.265121,1,0
WX02,Aboyi (ufm),-4.292247,140.640043,1,0
WX03,Aideralma (ama),-4.333333,137.832581,1,0
WX04,Alama (cama),-4.261818,137.892753,1,0
WX05,Amaroe Meer (dgac),-1.25,132.181107,1,0
WX06,Amazu (zgk),-5.610644,139.621482,1,0
WX07,Ambisibil (ama),-4.67045,140.57,1,0
WX08,Amgotro (ama),-3.63249,140.961121,1,0
WX09,Andong (maf),-0.333333,111.116669,1,0
WX10,Angguruk (gki),-4.200529,139.432763,1,0
WX11,Anik (maf),0.5375,109.740555,1,0
WX12,Apa Uping (pertamina),3.073434,115.83445,1,0
WX13,Apalapsili (gki),-3.882687,139.310614,1,0
WX14,Apogomacida (ama),-4.083333,135.533356,1,0
WX15,Apowo (ama),-4.0574,135.575684,1,0
WX16,Armopa/bonggo (dgac),-2.288965,139.62455,1,0
WX17,Asmat/ewer (local Gov),-5.493679,138.083625,1,0
WX18,Aurimi Wzil (sil),-2.182081,138.434391,1,0
WX19,Ayata (ama),-1.312367,132.665024,1,0
WX20,Babang (maf),1.340245,109.91195,1,0
WX21,Bahomatewe (pertamina),-2.716966,122.004211,1,0
WX22,Baitani (maf),-0.150879,111.148852,1,0
WX23,Balai Agas (maf),-0.561605,111.31604,1,0
WX24,Balai Sepuak (maf),-0.422467,111.216171,1,0
WX25,Banjor (maf),0.386156,111.429443,1,0
WX26,Bareri (rbmu),-2.982222,137.782501,1,0
WX27,Bari (nrc),-3.959264,139.90132,1,0
WX28,Barumun/simangambat Jae (caltex),1.036333,100.002998,1,0
WX29,Basiem (ama),-6.060274,138.384985,1,0
WX30,Bataf (dgac),-2.122466,139.257019,1,0
WX31,Batu Ampar/muara Bengkal (gpi),0.666866,116.833204,1,0
WX32,Bayang Kara (sumber Mas),2.719012,117.128917,1,0
WX33,Beginci Laut (maf),-0.25,110.983337,1,0
WX34,Begowre (maf),-2.982033,140.916672,1,0
WX35,Belongka (maf),0.917567,113.50901,1,0
WX36,Bentiang (maf),0.920355,109.915933,1,0
WX37,Beoga (cama),-3.817089,137.425443,1,0
WX38,Berian Baru (maf),3.92427,115.840365,1,0
WX39,Beteleme (maf),-2.147813,121.277565,1,0
WX42,Bime (ufm),-4.490080205,140.171116265,2,0
WX43,Binsari (dgca),-4.724879,140.79225,1,0
WX44,Binuang (maf),3.714778,115.850628,1,0
WX45,Bireun/teupin Mane (local Gov),5.200021,96.699954,1,0
WX46,Blang Pidie/kuala Batee (local Gov),3.73419928,96.79137307,1,0
WX47,Biri (rbmu),-2.8794444,137.7677778,1,0
WX48,Bomela (nrc),-4.693444,139.910512,1,0
WX49,Bomomani (dgac),-3.959146,135.93943,1,0
WX51,Borme (dgac),-4.393681,140.437091,1,0
WX52,Buasom (maf),-2.7024,139.902023,1,0
WX53,Bugalaga (cama),-3.623468,136.596228,1,0
WX54,Burumeso (rbmu),-2.337573,138.048996,1,0
WX55,Butiptiri (zgk),-6.449308,140.594119,1,0
WX56,Buyuem (ama),-6.181667,138.385849,1,0
WX58,Comoro (rbmu),-5.926533,138.631198,1,0
WX59,Dagai (ufm),-3.305225,137.943578,1,0
WX60,Dagi (rbmu),-4.547801,139.432709,1,0
WX61,Danau Bira (sil),-2.466361,138.015987,1,0
WX62,Danime/yugwa (abms),-3.878464,138.663223,1,0
WX63,Darit (maf),0.597,109.64267,1,0
WX64,Datah Bilang (sumber Mas),0.254705,115.484196,1,0
WX65,Datah Dian (pertamina),2.007126,115.151406,1,0
WX66,Doufu (cama),-3.17553172,137.25571131,1,0
WX67,Dekai (rbmu),-4.855972,139.48146,1,0
WX68,Derapos (sil),-3.022533,137.283066,1,0
WX69,Dimba (maf),-3.866666,138.550003,1,0
WX70,Dogemani (cama),-3.982533,136.050003,1,0
WX71,Dou (rbmu),-3.262765,138.148587,1,0
WX72,Dowiwi (ymmp),-0.866667,122.216667,1,0
WX73,Doyo Baru (rbmu),-2.53875841,140.46437063,1,0
WX74,Duma (cama),-4.07216843,136.71476817,1,0
WX75,Eaopoto (ama),-3.949834,136.337531,1,0
WX76,Eipomek (ufm),-4.433333,139.96666,1,0
WX77,Emdomen (ufm),-4.1875,139.844513,1,0
WX78,Endoya (maf),0.35,100.833336,1,0
WX79,Engkadik (maf),0.97994,110.028717,1,0
WX80,Epamani (ama),-3.711018,136.018994,1,0
WX82,Ergayam/proyam (local Gov),-3.737089,138.750244,1,0
WX83,Eri (rbmu),-2.631426,138.109866,1,0
WX84,Faowi (ufm),-3.3070966,137.70082905,1,0
WX85,Fef (maf),-0.810912,132.433169,1,0
WX86,Foao (rbmu),-3.067467,139.099167,1,0
WX87,Fruata (ama),-2.986111,133.499741,1,0
WX90,Galelea (maf),0.372644,110.071114,1,0
WX91,Gemar Baru (maf),0.641972,116.630438,1,0
WX92,Geyarek (cama),-4.650939,138.752276,1,0
WX93,Gilgal (maf),0.460933,111.071503,1,0
WX94,Grokgak/let Kol Wisnu (grokgak),-8.140776,114.617194,1,0
WX95,Guay (dgac),-2.702778,139.76416,1,0
WX96,Gury (maf),-4.583333,139.75,1,0
WX97,Gusimawa (uncen Sil),-3.042241,133.878312,1,0
WX98,Haya (rbmu),-2.81559,138.109989,1,0
WX99,Herbon (maf),0.45,111.383331,1,0
WY00,Red Reflet Ranch,43.96767356,-107.37930346,1,0
WY01,Dilts Ranch,43.3944704166667,-105.550490593333,3,0
WY02,Iberlin Ranch,43.19163472,-104.93802417,1,0
WY05,Skyview Airpark,41.21774671,-104.5866959,1,0
WY06,Luckinbill Airstrip,44.83932007,-109.62031576,1,0
WY07,Hardy Ranch,43.32574272,-105.675485486667,3,0
WY09,Sherwin Field Nr 1,43.50721576,-104.88215583,1,0
WY11,A A Ranch,41.15708966,-106.55662743,1,0
WY12,Ohman Ranch,43.92591478,-105.6541927725,4,0
WY13,Little Buffalo Ranch,43.7874964233333,-105.664335796667,3,0
WY14,Ipy Ranch,44.63767386,-104.68797055,1,0
WY16,Robbins,42.2600730866667,-105.858756426667,3,0
WY17,Ellis Ranch,42.02171808,-106.42702517,4,0
WY18,Iberlin Ranch Airport Nr 2,43.56074863,-106.01114208,2,0
WY19,Butler,41.106389385,-104.203902375,2,0
WY22,Iberlin Strip,43.94997694,-105.93390278,1,0
WY23,Iberlin Strip,44.07331166,-106.26586278,1,0
WY25,Snell - North Laramie River,42.29871039,-104.93564084,1,0
WY27,Flying S Ranch,42.58772153,-105.54030804,1,0
WY28,Canyon View Ranch,41.8270777,-104.51358108,1,0
WY29,Vowers Ranch,41.61945281,-104.78509465,1,0
WY30,Kinky Creek Divide,43.37601025,-110.10976336,1,0
WY31,Melody Ranch,43.41192262,-110.7735738,1,0
WY33,Antelope Run Ranch,42.816944,-110.278333,1,0
WY34,Bridger Creek,43.339940365,-107.68519119,2,0
WY36,Bakers Field,44.79022944,-108.73429612,1,0
WY37,Symons,44.84101068,-106.82344555,1,0
WY38,Orchard Ranch,43.62419642,-107.40609953,1,0
WY39,Star Valley Ranch,42.9690491,-110.96545614,1,0
WY44,Thiel Field,41.25275805,-105.06858584,1,0
WY45,Sloan,41.15782555,-104.70722173,1,0
WY51,Platt Ranch,41.17703341,-106.61515987,1,0
WY55,Taylor Field,44.41797421,-104.5946417,1,0
WY58,Reynolds,43.76532578,-105.28591251,2,0
WY59,Two Bar Ranch,41.93173193,-105.090135495,2,0
WY60,Heiner,42.86329475,-110.89664695,1,0
WY61,Gas Hills Airstrip,42.8686216,-107.48916465,1,0
WY63,Rays Airpark,41.24553166,-105.73110473,1,0
WY64,Lone Pine Flying Ranch,42.95868346,-110.98289307,1,0
WY65,Madsen,44.34870243,-105.34063034,1,0
WY66,Chamberlain Brothers Ranch,42.753978,-105.62220399,1,0
WZ01,Hetagima (cama),-4.20248,138.978317,1,0
WZ02,Hing (team),-1.230021,133.947766,1,0
WZ03,Hitadipa (cama/gki),-3.734497,137.116723,1,0
WZ04,Hubliki (nrc),-3.734429,139.283749,1,0
WZ05,Hulu Atas (rbmu),-3.680595,140.229792,1,0
WZ06,Hulu Tayan (maf),-0.030533,110.115669,1,0
WZ07,Huluwon (rbmu),-4.480795,139.274151,1,0
WZ08,Idi/peudawa Rayeuk (local Gov),4.833333,97.916664,1,0
WZ09,Igamu (maf),-1.370332,133.376633,1,0
WZ10,Illaga Ii/kago (dgac),-4.016667,137.650009,1,0
WZ11,Illaga Iii (ama),-3.998836,137.653636,1,0
WZ12,Ilugwa/antara (apcm),-3.836899,138.923537,1,0
WZ13,Imanuel (maf),0.601414,111.163997,1,0
WZ14,Iratoi (cama),-3.241855,137.33276,1,0
WZ15,Iray (local Gov),-1.328504,133.912579,1,0
WZ16,Isarbo (maf),-0.885,133.635818,1,0
WZ17,Iwur (ama),-5.138533,140.719675,1,0
WZ18,Jatubo (team),-1.217201,133.790009,1,0
WZ19,Jelimpo (maf),0.352467,110.345634,1,0
WZ20,Jila (cama),-4.246967,137.595542,1,0
WZ21,Jita (cama),-4.85626333,137.70247154,1,0
WZ22,Kaburau (krtp),2.528333,117.396004,1,0
WZ23,Jiwika (ama),-3.964821,138.94977199,1,0
WZ24,Kaesah (zgk),-7.108538,140.126126,1,0
WZ25,Kaiy (rbmu),-2.987735,138.108576,1,0
WZ26,Kampung Baru (local Gov),3.882434,115.717674,1,0
WZ27,Kamulini (cama),-3.71510251,137.65259715,1,0
WZ28,Kanggime (rbmu),-3.666106,138.361596,1,0
WZ29,Kantewu (maf),-1.716667,119.883331,1,0
WZ30,Karas (private),-3.473445,132.867588,1,0
WZ31,Kasonaweja (dgac),-2.300915,138.033144,1,0
WZ32,Kaure (rbmu),-3.470091,140.362089,1,0
WZ33,Kawagit (zgk),-5.627273,140.239003,1,0
WZ34,Awimbon (nrc),-5.1658825,140.38133146,1,0
WZ36,Kedembak (maf),0.591885,111.301489,1,0
WZ37,Keder (gki),-2.017,139.057159,1,0
WZ38,Kegata (cama),-4.030333,135.543961,1,0
WZ39,Kelansam (maf),0.240894,111.21609,1,0
WZ40,Kembayan (maf),0.636137,110.403814,1,0
WZ41,Keneyan (cama),-4.599362,138.384296,1,0
WZ42,Kerapak (maf),0.093796,111.908484,1,0
WZ43,Kiwirok (dgac),-4.713723,140.739798,1,0
WZ44,Kobakma (apcm),-3.66654,139.058299,1,0
WZ45,Komopa (ama),-3.799619,136.477659,1,0
WZ46,Kono (ufm),-4.297,139.742844,1,0
WZ47,Kordesi (sil),-3.077412,137.361908,1,0
WZ48,Koropun (rbmu),-4.479077,139.649384,1,0
WZ49,Kosorek (gki),-4.14073,139.522003,1,0
WZ50,Kota Pinang/asam Jawa (caltex),1.867767,100.118355,1,0
WZ51,Kota Pinang/turgamba (local Gov),1.733625,100.297434,1,0
WZ52,Kouh (zgk),-5.803319,140.216038,1,0
WZ53,Krapah (maf),0.2,111.7666667,1,0
WZ54,Kuala Randau (maf),-0.583133,110.472551,1,0
WZ55,Kuala Simpang/medang Ara (socfin Indon,4.343178,98.062474,1,0
WZ56,Kurid (sumber Mas),3.79394,115.703383,1,0
WZ57,Kustera (rbmu),-2.748611,137.923355,1,0
WZ58,Kwelamdua (rbmu),-4.689852,139.75538,1,0
WZ59,Kwerba (rbmu),-2.643497,138.408911,1,0
WZ60,Kwiyawagi (ufm),-4.025254,138.205519,1,0
WZ61,Lake Holmes (maf),-2.473466,137.988096,1,0
WZ62,Landau,0.607333,111.863342,1,0
WZ63,Landau Beringin (maf),0.633333,111.833344,1,0
WZ64,Landikma (nrc),-3.821345,139.241894,1,0
WZ65,Langda (nrc),-4.67869,139.974603,1,0
WZ66,Langsa/kuala Beukah (asamera Oil),4.880333,97.898003,1,0
WZ67,Lembudud (pertamina),3.783333,115.633331,1,0
WZ68,Lili/halmahera (ymst),1.283333,128.696671,1,0
WZ69,Lobo (uncen Sil),-3.758001,134.103416,1,0
WZ70,Lokok (maf),1.019865,110.051969,1,0
WZ71,Long Alango (maf),2.931015,115.851839,1,0
WZ72,Long Apari (sumber Mas),3.083333,116.433342,1,0
WZ73,Long Aran (sumber Mas),2.496437,115.839325,1,0
WZ74,Long Banal (pertamina),1.332633,115.332443,1,0
WZ75,Long Bia (pertamina),2.632,116.703369,1,0
WZ76,Long Iram (maf),2.583333,115.816666,1,0
WZ77,Long Laai (local Gov),2.232597,116.758949,1,0
WZ79,Long Lare (sumber Mas),3.126213,116.461557,1,0
WZ80,Long Layu (pertamina),3.8833333,116.4666667,1,0
WZ81,Long Lebusan (local Gov),1.35,115.51667,1,0
WZ82,Long Lees (local Gov),0.833333,116.51667,1,0
WZ83,Long Pala (sumber Mas),4.043805,116.12913,1,0
WZ84,Long Puak,3.778333,115.716003,1,0
WZ85,Long Pujungan (maf),2.553953,115.656012,1,0
WZ86,Long Rungan (pertamina),3.599426,115.841294,1,0
WZ87,Long Segar (sumber Mas),0.8,116.8166667,1,0
WZ88,Long Seibarang (maf),1.75,115.716675,1,0
WZ89,Long Suleh (sumber Mas),1.333333,115.716675,1,0
WZ90,Long Umung (maf),3.949,115.764175,1,0
WZ91,Luban (ufm),-4.217222,140.561737,1,0
WZ93,Lumar (maf),0.938755,109.46633,1,0
WZ94,Lumbis,4.3047222,116.2158333,1,0
WZ95,Lumo (cama),-3.683334,137.833328,1,0
WZ96,Madya Raya (maf),-0.864322,111.662998,1,0
WZ97,Magambili (apcm),-3.533333,139.235352,1,0
WZ98,Magoda (cama),-3.990261,135.853723,1,0
WZ99,Mahak Baru (local Gov),1.333333,115.300003,1,0
X01,Everglades Airpark,25.84871166,-81.39007945,1,0
X04,Orlando Apopka,28.7072165,-81.581739,1,0
X05,Pilot Country,28.330278,-82.496389,1,0
X06,Arcadia Muni,27.19291675,-81.8365275,2,0
X07,Lake Wales Muni,27.89379875,-81.6203945,2,0
X10,Belle Glade State Muni,26.700833,-80.6623615,1,0
X13,Carrabelle Thompson,29.842194,-84.7010385,1,0
X14,La Belle Muni,26.7405765,-81.428283,1,0
X20,Summerland Key Cove,24.65875444,-81.44147139,1,0
X21,Arthur Dunn Air Park,28.62243875,-80.83563875,2,0
X23,Umatilla Municipal,28.922765,-81.65174112,1,0
X25,Chalet Suzanne Air Strip,27.95030055,-81.59979862,1,0
X26,Sebastian Muni,27.813797125,-80.497094375,4,0
X29,Nils Pehrson Field,29.80854388,-84.59573473,1,0
X33,Doniphan Municipal,36.69366777,-90.78484334,1,0
X35,Dunnellon Marion Co Park Of Commerce,29.06172425,-82.3765895,2,0
X36,Buchan,26.98978166,-82.37315084,1,0
X39,Tampa North Aero Park,28.2212885,-82.374556,1,0
X40,Inverness,28.8085975,-82.3164805,1,0
X42,Klinger Aero,28.52666638,-81.8748,1,0
X43,Sunray,36.02888875,-101.83041675,2,0
X49,South Lakeland,27.933358,-82.0439755,1,0
X4IN,Ince Blundell,53.53590566,-3.03149458666667,3,0
X50,Massey Ranch Airpark,28.978875,-80.925056,1,0
X51,Homestead General Avn,25.5014293333333,-80.551699,3,0
X52,New Hibiscus Airpark,27.632255,-80.52755445,1,0
X54,Benger Air Park,34.6546686666667,-102.692739166667,3,0
X55,Mid Florida Air Service,28.84610138,-81.63035167,1,0
X58,Indiantown,27.036389,-80.4401385,1,0
X59,Valkaria,27.96326375,-80.56361275,2,0
X60,Williston Muni,29.3547085,-82.472498,2,0
X61,Bob White Field,28.73360527,-81.63312973,1,0
X63,Humacao,18.13801666,-65.80071751,1,0
X64,Patillas,17.98218861,-66.01933028,1,0
X65,Rockledge Airpark,28.29834166,-80.71866501,1,0
X6AB,Aboyne,57.0747322425,-2.8400669675,4,0
X6FE,Fearn,57.75856027,-3.94614247,1,0
X6GI,Gigha,55.6551316,-5.75509737,1,0
X6IN,Insch,57.31107689,-2.64862267,1,0
X6KF,Knockbain Farm,57.5893552,-4.4666244,1,0
X6KT,Kirknewton,55.8756736266667,-3.39954565,3,0
X6MU,Glenforsa,56.51740313,-5.91332763,1,0
X72,Lowes,27.33087916,-82.29064695,1,0
X76,Leffler,28.96359805,-81.12144751,1,0
X78,Carter,28.61888833,-81.50868334,1,0
X79,Bright Hour Ranch,27.20032722,-81.74980278,2,0
X9JR,Jura,55.87276748,-5.92171713,1,0
XA05,Fairview Fld,34.1010495,-102.6242335,1,0
XA08,Los Cuernos Ranch,28.1661445,-99.0916365,1,0
XA64,Nash Ranch,28.9616665,-99.385278,1,0
XA66,El Jardin Ranch,28.0749995,-99.286389,1,0
XA89,Faith Ranch,28.2086665,-100.018889,1,0
XA93,Tortuga Ranch,28.619322,-99.654364,1,0
XBAD,Badminton,51.54866743,-2.30263792,1,0
XBID,Bidford,52.1378197,-1.84961717,1,0
XBRE,Breighton,53.80238463,-0.91548009,1,0
XBRO,Isle Of Skye Broadford,57.252786262,-5.828346262,1,0
XBRU,Bruntingthorpe,52.49131295,-1.13204523,1,0
XCHA,Charter Hall,55.70743386,-2.37687142,1,0
XCHI,Chirk,52.94768711,-3.045954795,1,0
XCUR,Currock Hill,54.93340416,-1.84557084,1,0
XDAV,Davidstow Moor,50.63760618,-4.61838228,1,0
XDBM,Magdeburg Grass,52.074674,11.626865,1,0
XDOR,Dornoch,57.86904347,-4.02353465,1,0
XHAN,Hanley William,52.29906983,-2.46935578,1,0
XHIN,Hinton In The Hedges,52.02807258,-1.20984593,1,0
XIAB,Bada,51.4069045,109.90009447,1,0
XIAD,Domna,51.9165775,113.12113609,1,0
XIAG,Chindant,50.397093,116.34735,1,0
XIAI,Cheremushki,52.0735136,113.43296964,1,0
XIAS,Step,51.019558,115.42803503,1,0
XIAT,Kashtak,52.112189055,113.498495845,2,0
XIID,Dzhida,50.67748125,106.1385015,2,0
XIIO,Oyek,52.55035249,104.45464496,1,0
XIUW,Ulan-ude Vostochny,51.850718,107.739379,1,0
XLED,Ledbury,52.00186714,-2.47428576,1,0
XLIT,Little Staughton,52.24335454,-0.36256439,1,0
XMUL,Mullaghmore,55.02658115,-6.59558085,1,0
XPLO,Plockton,57.3350582733333,-5.67290259666667,1,0
XPOK,Pocklington,53.92618307,-0.794887125,2,0
XS01,Tschirhart Ranch,30.4501925,-98.88615417,1,0
XS03,Herbert Ranch,30.48130388,-98.28113167,2,0
XS05,H M Ranch,29.59883888,-98.17112056,1,0
XS06,Flying B Ranch,32.29847888,-97.1494525,1,0
XS07,W D Cornilius Ranch,28.95025833,-96.05996028,1,0
XS08,Polk Ranch,30.87684027,-99.19949806,1,0
XS10,Aransas Natl Wldlife Refuge,28.1169445,-96.800278,2,0
XS11,Idlewild,29.776611,-99.359211,1,0
XS12,C F C Aviation Ranch,30.676022,-98.0175195,1,0
XS13,T-4 Ranch,29.81660944,-99.19670612,1,0
XS14,Weese International,32.96944444,-96.07055556,1,0
XS15,Womack Ranch,30.77101111,-99.90035056,1,0
XS17,Hensley Ranch,30.70908388,-96.90192639,1,0
XS18,Tom J Moore Farm,30.38465166,-96.22468251,1,0
XS19,Putz,26.20618416,-98.40112834,1,0
XS20,Dos Arroyos Ranch,30.1540915,-99.297825,1,0
XS21,H & S Airfield,29.33107694,-95.70467,1,0
XS22,Y O Ranch,30.20408777,-99.67367112,1,0
XS23,Priour Ranch,30.12659333,-99.47116139,1,0
XS24,Cherry Spraying Service,29.82967166,-97.09915251,1,0
XS25,Flying C Ranch,29.38468611,-95.68300306,1,0
XS27,Farm Air Service,30.03771416,-94.39602278,1,0
XS28,North Willis,30.02660333,-94.46269139,1,0
XS29,Sonny Broussard Landing Strip,29.99077083,-94.42241223,1,0
XS30,Burress,33.60510694,-95.48189917,1,0
XS31,Graham Field,33.70177249,-96.83194528,1,0
XS33,Chesson,30.06243361,-93.86461473,1,0
XS34,Rancho Grande,30.07352805,-101.42872445,2,0
XS35,Trull,28.73915583,-96.21913334,1,0
XS36,Sartwelle Ranch,28.6849925,-96.32524751,1,0
XS39,A&a Flying Service,29.53634472,-95.26410223,2,0
XS40,Jay Kay Ranch,28.800253,-99.000308,1,0
XS42,Agricultural Supplies,28.92941444,-99.08031028,1,0
XS43,Medina River Ranch,29.66161472,-98.95642,2,0
XS44,Rancho Del Cielo,31.0152775,-104.2124165,1,0
XS46,Port O Connor - Private,28.42972472,-96.44441917,2,0
XS47,Maurice Dauwe Farm,29.0002475,-98.57112945,2,0
XS48,Coons Field,31.27740555,-94.98965667,1,0
XS49,Dean Ranch,29.49023916,-97.12193028,1,0
XS50,4g Ranch,27.38364833,-98.31000806,2,0
XS51,Seeligson Ranch,27.40448194,-98.14472639,1,0
XS53,Price Ranch,28.59609305,-99.57143445,1,0
XS56,Bell Airfield,26.44867944,-97.79194,2,0
XS58,Tri-county Air Service,30.04410388,-94.70575389,1,0
XS59,Mellon Ranch,28.280839,-97.2113805,1,0
XS60,Mustang Community Airfield,33.31842111,-96.90600306,2,0
XS61,Deep Creek Ranch,31.11488944,-99.00338028,1,0
XS62,Casey Three Ranch,29.633333,-99.72875,1,0
XS63,Texas Air Museum,26.22868472,-97.56082001,1,0
XS64,Farm Services Inc,26.24896222,-97.56498667,1,0
XS66,Rabb Dusting Inc,27.80391305,-97.7436075,2,0
XS67,San Jose Island,27.9444445,-96.985,1,0
XS68,Sky Lane Ranch,30.25687888,-96.32857473,1,0
XS69,Hackberry Ranch,29.91132638,-100.00034917,1,0
XS71,San Christoval Ranch,28.7480555,-98.045,1,0
XS72,F R Duke Farm,30.48353861,-94.83354028,1,0
XS73,Double D Ranch,29.873558,-97.288325,1,0
XS74,Riceland Flying Service,29.35023944,-95.45021862,1,0
XS75,West Ranch,30.45435972,-98.48919473,1,0
XS76,Texas Menhaden Strip,29.72410805,-93.87044278,1,0
XS77,Seafood Warehouse Park,29.46551,-94.62741528,1,0
XS78,Idle Airpark,29.47523222,-98.13584167,1,0
XS79,A W Ranch,29.25857222,-98.45834862,1,0
XS80,Rio Medina,29.26690527,-98.46695973,1,0
XS86,T-ranch,29.26690333,-98.92530667,1,0
XS89,Yates,29.62105944,-98.45585028,2,0
XS90,Fentress Airpark,29.76828027,-97.77527889,1,0
XS91,Pickle Plantation,32.0865,-95.5993335,1,0
XS92,Jackson Bill,33.14595111,-97.71253056,1,0
XS93,Diamond O Ranch,26.7169995,-98.558631,1,0
XS94,Corralitos,27.111419,-99.422539,1,0
XS95,Marty Ranch,29.67690027,-96.97053834,1,0
XS96,Joe Fleming Field,29.52523194,-97.87528028,1,0
XS99,Lake Water Wheel,30.47103833,-94.91270889,1,0
XSAC,Sackville Farm,52.26235422,-0.48674398,1,0
XSBY,Saltby,52.83008271,-0.71214305,1,0
XSTR,Strathallan,56.32485227,-3.74641881,1,0
Y01,Waukon Municipal,43.28047611,-91.46952806,1,0
Y03,Springfield Muni,42.8742355,-97.89930625,2,0
Y04,Sugar Loaf Resort,44.91249805,-85.813975,1,0
Y14,Marv Skie Lincoln County,43.4575,-96.8019445,1,0
Y16,Dale Delight,43.07886777,-91.61514834,1,0
Y18,Andvik,46.64774638,-97.13064501,1,0
Y19,Mandan Muni,46.76797475,-100.89427225,2,0
Y20,Grieve,46.98747666,-97.52953639,1,0
Y23,Chetek Muni Southworth,45.30696825,-91.63700275,2,0
Y27,Standing Rock,46.06637225,-100.6347825,2,0
Y30,Pbeaaye,45.53112194,-84.55698167,1,0
Y31,West Branch Community,44.2448125,-84.1798095,1,0
Y32,Fischer - Private,47.68333472,-101.60044223,1,0
Y34,Lake Preston Municipal,44.36663555,-97.38368306,1,0
Y37,Park River W C Skjerven Field,48.3940155,-97.78073725,2,0
Y38,Beaman,45.47498972,-100.03512112,2,0
Y40,Akron Municipal,42.80582666,-96.56308834,1,0
Y42,Todd Field,41.75582111,-93.56660528,1,0
Y43,Anita Muni Kevin Burke Mem Fld,41.440279,-94.7697225,1,0
Y45,Rogert Airstrip,41.27289538,-96.343969,1,0
Y46,Bedford Municipal,40.63776555,-94.72941334,1,0
Y47,Oakland Southwest,42.503125,-83.6237055,1,0
Y48,Belmond Municipal,42.85274638,-93.59465362,1,0
Y49,Walker Municipal,47.15828972,-94.64610667,1,0
Y50,Wautoma Muni,44.0428786666667,-89.3055171666667,3,0
Y51,Viroqua Muni,43.579243,-90.89586875,2,0
Y53,River Falls,44.84218944,-92.61658556,1,0
Y54,Buffalo Center,43.33329194,-93.96689723,1,0
Y55,Crandon Muni,45.52267225,-88.92761375,2,0
Y56,Peterson,42.35469694,-94.31941139,1,0
Y58,Sleepy Eye Municipal,44.24996055,-94.71692612,2,0
Y59,Maynard,42.14526722,-95.96195501,1,0
Y61,Christianson Field,47.32997138,-96.78368889,1,0
Y63,Elbow Lake Municipal,45.98607111,-95.99199862,1,0
Y65,Calvin Campbell Muni,45.408332,-84.6,1,0
Y70,Ionia Co,42.937998,-85.060523,2,0
Y71,Elgin Municipal,46.38278444,-101.84514501,1,0
Y72,Bloyer Fld,43.97687575,-90.483368,2,0
Y73,Stambaugh,46.07495472,-88.62929862,1,0
