icao,name,lat,lon
SIVY,"Fazenda Sapucai",-8.29888889,-45.76333333
SIVZ,"Mata-fome",-29.190833325,-56.548611115
SIWA,"Fazenda Estrela Do Aripuana",-10.74888889,-59.36861111
SIWB,"Fazenda Sperafico",-23.19027778,-55.28666667
SIWC,"Fazenda Santa Rita",-14.13388889,-57.36611111
SIWE,"Nelson Pizzani",-27.212635,-50.9565735
SIWF,"Algodoeira",-14.185555555,-57.550555555
SIWG,"Fazenda Sao Jose",-14.556388885,-55.819999995
SIWH,"Fazenda Frigorifico Atlas",-9.4125,-50.42555556
SIWI,"Guapirama",-13.934166675,-57.24277778
SIWJ,"Luiz Eduardo Magalhaes",-15.531944435,-55.137777785
SIWK,"Fazenda Santa Fe",-14.05138889,-55.38361111
SIWL,"Fazenda Espigao",-14.125,-56.93611111
SIWM,"Fazenda Bandeirantes",-17.99138889,-49.53527778
SIWN,"Fazenda Vargem Das Flores",-17.84277778,-49.58194444
SIWP,"Fazenda Agua Doce",-22.86722222,-54.44083333
SIWQ,"Fazenda Mateira",-20.96611111,-53.07833333
SIWR,"Fazenda Amazonas",-13.79972222,-50.48916667
SIWT,"Santa Helena",-7.84027778,-56.65944444
SIWU,"Fazenda N. S. Da Candelaria",-18.51861111,-57.59833333
SIWV,"Boa Vista",-7.85611111,-56.71444444
SIWY,"Fazenda Campo Augusta",-17.50972222,-55.76888889
SIWZ,"Fazenda Fazendinha",-19.485555555,-56.48666667
SIXA,"Fazenda Uniao Suzanopolis",-20.53166667,-51.09166667
SIXB,"Fazenda Ilha Verde",-18.505555555,-57.40222222
SIXD,"Fazenda Da Paz",-30.83944444,-55.567222225
SIXE,"Aeroclube De Eldorado Do Sul",-30.05027778,-51.44361111
SIXF,"Fazenda Soledade",-17.38333333,-47.535555565
SIXG,"Fazenda Pouso Alegre",-18.027777775,-47.459722215
SIXI,"Fazenda Antonio Andrade",-15.18027778,-40.092777775
SIXK,"Nossa Senhora Do Carmo",-23.1675,-54.20222222
SIXL,"Fazenda San Francisco",-13.31055556,-52.892222215
SIXM,"Comunidade Sao Leopoldo Do Tapajos",-4.97222222,-56.92083333
SIXO,"Fazenda N S De Fatima",-13.9844695,-59.658385
SIXP,"Fazenda Paiaguas",-14.072301,-57.450725
SIXQ,"Fazenda Sao Joao",-23.84722222,-55.43583333
SIXS,"Barra Do Cahy",-17.01277778,-39.179722215
SIXV,"Fazenda Rancho Do Planalto",-18.139444435,-53.36472222
SIXW,"Cimento Poty",-7.531666665,-34.86166667
SIXX,"Usinas Braco Norte",-9.65833333,-54.95444444
SIXZ,"Fazenda Spartacus",-24,-48.60833333
SIYE,"Fazenda Campo Helio",-19.09638889,-55.56972222
SIYF,"Fazenda Araras",-23.308333335,-49.089166675
SIYH,"Fazenda Cruzeiro",-18.981944435,-55.291666675
SIYI,"Chacara Araguaia",-6.64111111,-48.6725
SIYK,"Fazenda Sorriso Metalico",-17.45666667,-48.215277775
SIYN,"Eletro Primavera Ltda",-11.90083333,-61.23055556
SIYO,"Fazenda Goias Barreiro",-17.25555556,-51.306388885
SIYP,"Fazenda Shangri-la",-10.2825,-56.46916667
SIYQ,"Tapura",-12.79166667,-56.49861111
SIYR,"Fazenda Santa Terezinha",-28.05222222,-51.96083333
SIYS,"Helibras",-22.430833335,-45.47916667
SIYT,"Mamuru",-3.11694444,-56.586111115
SIYW,"Fazenda Salvacao",-5.952222225,-56.54333333
SIYX,"Fazenda Varginha",-21.95,-46.55
SIYY,"Ilha Do Caracara",-17.458611,-56.8405555
SIZ,"Sissano",-2.994133,142.032806
SIZA,"Parque Manoelito Argolo",-11.96027778,-38.00277778
SIZC,"Fazenda Fenix",-20.779444445,-41.99555556
SIZF,"Nossa Senhora Das Gracas",-23.995,-53.95611111
SIZG,"Fazenda Encantado Das Aguas",-22.6077655,-48.387932
SIZH,"Fazenda Vista Alegre",-19.993055555,-51.514166675
SIZI,"Fazenda Vitoria",-18.7527775,-51.4730555
SIZK,"Fazenda Vera Cruz",-14.875,-52.11555556
SIZM,"Fazenda Douradinho",-21.640833325,-53.300555565
SIZN,"Fazenda Santa Ana",-13.004166675,-61.24
SIZO,"Calcario Vale Do Araguaia",-14.1902955,-51.643864
SIZQ,"Fazenda Real",-23.03611111,-48.44055556
SIZR,"Fazenda Carolina",-12.900555565,-61.129999995
SIZS,"Agropecuaria Equus",-13.5375,-53.43916667
SIZT,"Fazenda Buriti",-19.35444444,-56.79305556
SIZX,"Juara Sul",-11.28666667,-57.538888885
SJAA,"Fazenda Sao Jose Do Rio Branco",-15.07138889,-59.15333333
SJAC,"Fazenda Rio Preto",-11.47555556,-51.687222215
SJAE,"Fazenda Furnas",-13.14027778,-51.801111105
SJAF,"Fazenda Agua Limpa",-13.67083333,-57.89555556
SJAG,"Fazenda Paredao",-13.62861111,-60.28833333
SJAH,"Fazenda Gesso Integral",-5.77388889,-46.16472222
SJAI,"Fazenda Davilandia",-13.1875,-48.75
SJAK,"Fazenda F5",-18.3641665,-48.8719445
SJAL,"Fazenda Santa Maria",-4.64638889,-47.23333333
SJAQ,"Fazenda Renascenca",-16.12027778,-46.36
SJAR,"Fazenda Bela Manha",-20.01861111,-50.89916667
SJAS,"Fazenda Sao Roque",-21.669166675,-49.173055555
SJAU,"Araguacema",-8.837721,-49.5575415
SJAW,"Fazenda Citricola",-21.725277785,-48.451944435
SJAX,"Fazenda Acalanto",-12.965,-45.97611111
SJAY,"Fazenda Ventura",-13.160833335,-46.200833335
SJAZ,"Fazenda Querubim",-12.76888889,-46.02138889
SJBC,"Fazenda Uniao",-8.99388889,-51.21277778
SJBF,"Fazenda J. K.",-15.15888889,-48.28388889
SJBK,"Iriri",-5.679166665,-54.245
SJBN,"Aldeia Pykany",-8.166666665,-54.82972222
SJBR,"Fazenda Santa Luzia",-17.87666667,-56.38888889
SJBS,"Fazenda Livramento",-19.26861111,-56.03111111
SJBT,"Fazenda Sao Joao",-19.574444435,-56.09944444
SJBU,"Fazenda Balaurte",-17.01277778,-44.79027778
SJBW,"Fazenda Barbacena",-23.839444435,-51.90277778
SJBX,"Severino Lopes",-6.02,-35.23972222
SJBY,"Joao Silva",-3.6542765,-45.3451845
SJBZ,"Fazenda Tres Barras",-18.957222215,-51.108611115
SJCA,"Comandante Vittorio Bonami",-21.5303805,-47.046482
SJCD,"Fazenda Pingo D'agua",-17.721111115,-53.9375
SJCE,"Usina Eldorado",-21.852222215,-54.018888895
SJCF,"Fazenda Estrela D'alva",-13.18916667,-52.306944435
SJCL,"Fazenda Aracatuba",-14.53138889,-50.41138889
SJCM,"Fazenda Sao Marcus",-16.12166667,-52.950833325
SJCN,"Aero Agricola Cristalina",-16.906944445,-47.708333335
SJCO,"Fazenda Aparecida",-21.498055555,-50.10111111
SJCP,"Fazenda Sao Roberto",-17.07277778,-50.8475
SJCQ,"Fazenda Serra Azul",-11.9354555,-40.0506765
SJCW,"Jatapu",-1.712051,-58.5111705
SJCY,"Estancia Santa Rita",-15.67944444,-55.955555565
SJCZ,"Fazenda Paraiso",-12.429444445,-54.256388895
SJDA,"Fazenda Cruzeiro",-19.19222222,-48.11722222
SJDD,"Fazenda Jumbo",-22.51388889,-53.34194444
SJDE,"Usina Porto Primavera",-22.525564,-52.9722
SJDG,"Projeto Iriri",-6.188055555,-54.07222222
SJDH,"Fazenda S. M.",-14.55,-45.76666667
SJDI,"Fazenda Concordia",-22.849166665,-54.20611111
SJDJ,"Arenhart",-29.88861111,-57.14
SJDL,"Fazenda Paraiso",-17.30777778,-55.84527778
SJDN,"Fazenda Campo Alegre",-19.45611111,-55.74083333
SJDS,"Fabrica Fortaleza",-3.92722222,-38.50055556
SJDT,"Fazenda Sao Roque",-19.51833333,-55.31194444
SJDU,"Nossa Sra. Do Loreto",-29.72805556,-56.96222222
SJDV,"Fazenda Redencao",-19.61861111,-56.74305556
SJDW,"Fazenda Caranda",-22.126944435,-57.28944444
SJDX,"Fazenda Bandeirantes",-19.412222225,-55.54972222
SJDY,"Fazenda Da Barra",-18.66305556,-54.068611105
SJEA,"Cadete 56-147 Santana",-12.85,-48.22527778
SJED,"Fazenda Abath",-18.68,-57.225
SJEF,"Fazenda Costa Rica",-19.746944435,-56.042222225
SJEG,"Estancia Esmeralda",-20.160555555,-57.158055555
SJEH,"Fazenda Santa Elisa",-22.10194444,-48.226944445
SJEJ,"Fazenda Bonanza",-22.155,-49.28777778
SJEK,"Satelite Aviacao Agricola Ltda",-13.545555555,-52.213888885
SJEL,"Eldorado",-6.955555555,-56.47111111
SJEM,"Estancia Pousada Dos Passaros",-12.319166675,-55.333888885
SJEN,"Pista Pla E Silva",-33.14388889,-52.97638889
SJEQ,"Fazenda Bom Jesus",-18.18277778,-56.7825
SJER,"Fazenda Canada",-17.3188885,-50.3202775
SJES,"Fazenda Agua Pe",-18.11777778,-56.64111111
SJET,"Fazenda Recreio",-17.56472222,-56.786666675
SJEU,"Fazenda Sao Cristovao",-17.86916667,-56.193888885
SJEV,"Fazenda Sao Francisco",-17.648333335,-56.88611111
SJEW,"Fazenda Horita",-13.011111115,-46.23805556
SJEX,"Fazenda Vitoria",-13.010555555,-46.10777778
SJEY,"Fazenda Agronet",-19.99055556,-50.26611111
SJFB,"Fazenda Bacuri",-8.382777775,-46.44222222
SJFF,"Frigoestrela",-20.294689,-50.4105375
SJFG,"Fazenda Penedo",-5.52111111,-57.1075
SJFI,"Cifi",-15.634722225,-55.99055556
SJFJ,"Tres Marias Da Pitangueira",-17.235,-55.22666667
SJFK,"Fazenda Cachoeira",-12.59666667,-49.518055555
SJFL,"Fazenda Campo Formoso",-12.56166667,-49.86333333
SJFM,"Fazenda Macuco",-23.835833335,-54.231388895
SJFN,"Fazenda Brasil Novo",-18.371666675,-54.92888889
SJFO,"Fazenda California",-18.036666675,-50.19944444
SJFP,"Fazenda Perobal",-12.91083333,-61.36888889
SJFQ,"Fazenda Quatrirmas",-22.95944444,-48.67472222
SJFR,"Fronteira",-12.52388889,-58.23555556
SJFT,"Fazenda Triunfo Rio Turvo",-10.09305556,-57.726944435
SJFU,"Tabuleiro",-6.69416667,-35.63027778
SJFV,"Fazenda Gaia",-18.76,-48.75527778
SJFW,"Fazenda W. Egido Iii",-15.93805556,-46.477499995
SJFX,"Fazenda Santo Angelo",-12.798333335,-46.095833335
SJGA,"Aerorural Floramazon",-3.70222222,-56.05388889
SJGB,"Fazenda Ponte De Pedra",-13.584166665,-57.463055555
SJGC,"Fazenda Busato 1",-12.90166667,-45.499999995
SJGD,"Fazenda Rio Brilhante",-12.803333335,-45.723611115
SJGE,"Pista Nacoes Unidas",-6.08138889,-56.28944444
SJGF,"Aerodromo Nova Era",-30.212777785,-52.44138889
SJGH,"Aeropel",-28.716388885,-55.9925
SJGI,"Fazenda Cypi",-19.338055555,-56.90777778
SJGJ,"Namocoli",-20.60888889,-57.554166665
SJGK,"Fazenda Rio Liberdade",-9.42861111,-51.02694444
SJGN,"Fazenda Agromar",-13.6625,-56.48277778
SJGO,"Eldorado",-23.818611105,-54.252500005
SJGP,"Condominio Fly In Community",-16.4461775,-54.66421
SJGR,"Fazenda Cavalgada Grande",-14.60472222,-50.15277778
SJGT,"Salto Augusto",-8.892777775,-58.54972222
SJGU,"Araguatins",-5.6844445,-48.1155555
SJGW,"Estancia Floresta",-11.782777775,-55.539166665
SJGX,"Da Praia Velha",-31.126666675,-51.575833325
SJGY,"Fazenda Barriguda",-13.70777778,-46.735833325
SJGZ,"Fazenda Aracatuba",-22.09,-52.675
SJHA,"Fazenda Janaina",-22.98305556,-55.02
SJHD,"Fazenda Modelo",-21.382222215,-52.19888889
SJHE,"Fazenda Palmeira",-12.093888895,-55.99777778
SJHF,"Bunge",-7.37222222,-44.39611111
SJHG,"Confresa",-10.63361111,-51.56722222
SJHH,"Fazenda Poruina",-18.12,-52.21777778
SJHJ,"Fazenda Remanso",-11.18222222,-61.08888889
SJHK,"Musica",-30.93611111,-55.08083333
SJHL,"Frisama Eldorado",-6.09472222,-49.36138889
SJHM,"Fazenda Globo",-12.953611115,-58.59027778
SJHN,"Fazenda Belluno",-27.81722222,-49.233888895
SJHO,"Fazenda Colorado",-13.95138889,-57.10555556
SJHP,"Monte Belo",-20.27638889,-53.66166667
SJHQ,"Fazenda Sao Jose Das Reunidas",-11.03361111,-52.33388889
SJHS,"Fazenda Sao Vicente",-19.3175,-48.34861111
SJHT,"Fazenda Anb",-19.831666665,-54.82944444
SJHU,"Agropecuaria Vale Do Guapore",-13.87861111,-60.09638889
SJHW,"Professor Mauricio Joppert",-17.293611115,-43.95861111
SJHX,"Frisama Acailandia",-4.945555555,-47.46472222
SJHZ,"Fazenda Dois Netos",-13.24555556,-54.03388889
SJIC,"Pedro Da Costa Lima",-21.24444444,-52.786111115
SJID,"Fazenda Goiaba",-19.91722222,-52.63138889
SJIE,"Aero Agricola Sapezal",-13.550277775,-58.86
SJIF,"Fazenda Nova Era",-23.39416667,-54.7525
SJII,"Fazenda Sao Marcos",-22.296666665,-54.94138889
SJIJ,"Fazenda Amparo",-17.78194444,-53.461111115
SJIL,"Fazenda Santa Barbara",-19.09861111,-55.84777778
SJIO,"Guararapes",-26.991944445,-50.38305556
SJIQ,"Usina Coruripe - Filial Limeira Do Oes",-19.52333333,-50.65555556
SJIR,"Engenheiro Joaquim Martins",-13.30777778,-40.88277778
SJIS,"Fazenda Futuro",-20.34666667,-53.456944435
SJIT,"Itau De Minas",-20.755278,-46.750164
SJIU,"Fazenda Beija-flor",-11.79416667,-38.09083333
SJIV,"Sao Joao",-29.085833335,-56.214722225
SJIY,"Sao Leopoldo",-4.979166665,-56.92722222
SJIZ,"Modulo Aguapei",-15.86888889,-59.21888889
SJJA,"Fazenda Jamanxin",-8.375,-55.30611111
SJJB,"Fazenda Cacique",-20.77666667,-52.77722222
SJJF,"Pousada Do Rio Roosevelt",-8.494444445,-60.9625
SJJG,"Fazenda Tanguru",-12.72166667,-52.378611105
SJJH,"Pousada Rio Xingu",-3.249444445,-51.7225
SJJJ,"Fazenda Juliana",-12.6825,-61.08888889
SJJK,"Fazenda Taquaral",-10.02888889,-56.73833333
SJJL,"Fazenda Campo Aberto",-11.7883335,-45.9647225
SJJM,"Michels Aviacao Agricola Ltda",-13.53222222,-58.76527778
SJJN,"Fazenda Ponto De Apoio",-20.46638889,-52.6875
SJJO,"Joao De Oliveira Bueno",-13.1925,-47.11555556
SJJP,"Sao Francisco",-7.83527778,-56.53833333
SJJR,"Fazenda Recreio",-21.719444445,-44.20944444
SJJT,"Fazenda Vale Verde",-9.96111111,-49.75194444
SJJU,"Fazenda Barra Mansa",-14.049444435,-60.15194444
SJJW,"Fazenda Santa Emilia",-19.50555556,-55.61305556
SJJX,"Maca Aero",-2.898055555,-48.95861111
SJKA,"Aerocampo",-13.63527778,-57.89944444
SJKB,"Cotriguacu",-9.899444445,-58.58194444
SJKC,"Fazenda Costa Norte Ii",-9.29138889,-58.03305556
SJKG,"Fazenda Jatoba",-3.513333335,-54.09555556
SJKH,"Boa Fe",-7.42805556,-56.34083333
SJKI,"Curiau",0.208888885,-51.00916667
SJKJ,"Fazenda Cangaia",-17.44277778,-53.80888889
SJKL,"Cana",4.61888889,-60.07166667
SJKM,"Canawapai",4.80805556,-60.02222222
SJKN,"Caracana",4.704722225,-60.26527778
SJKO,"Cararuau",4.06305556,-60.165
SJKP,"Caraparu",4.54111111,-60.46305556
SJKQ,"Caramambatai (mapae)",5.12305556,-60.58583333
SJKR,"Pista Krb",-6.080555555,-56.38916667
SJKS,"Catrimani I",2.375555555,-63.00833333
SJKT,"Contao",4.17166667,-60.54361111
SJKU,"Cumaipa",4.81388889,-60.47361111
SJKV,"Cumana 1",4.47027778,-60.77805556
SJKW,"Cumana 2",4.426944445,-60.82388889
SJKX,"Cutia",4.17,-59.74861111
SJKZ,"Estevao",4.449722225,-60.43916667
SJLA,"Flechal",4.66138889,-60.29194444
SJLB,"Fazenda Chaparral",-15.50194444,-57.767222225
SJLC,"Hakoma",2.72,-63.5675
SJLD,"Fazenda Porto Do Campo",-15.715555555,-57.71138889
SJLE,"Halikato-u",3.225,-63.19944444
SJLF,"Homoxi",2.497777775,-63.72972222
SJLG,"Fazenda Reunidas-pedreira",-17.25111111,-51.50166667
SJLH,"Jacamim",2.17611111,-59.78388889
SJLI,"Fazenda Liliani",-4.21361111,-46.975
SJLJ,"Jatapuzinho",0.59722222,-59.22166667
SJLK,"Lago Grande 1",3.44277778,-60.3525
SJLL,"Maturuca",4.460833335,-60.10027778
SJLM,"Leao De Ouro",4.151666665,-61.42777778
SJLN,"Maloquinha",4.726944445,-60.59055556
SJLO,"Manalai",5.084166665,-60.37888889
SJLP,"Manoa - Pium",2.98,-60.09527778
SJLQ,"Maracana",4.365,-60.01666667
SJLS,"Marupa",2.12527778,-59.82138889
SJLT,"Milho",3.385555555,-60.40777778
SJLU,"Missao Catrimani",1.740833335,-62.28638889
SJLV,"Morro",4.357222225,-59.97
SJLW,"Mudubim 1",4.421666665,-60.48972222
SJLX,"Mutum",4.453055555,-59.85388889
SJLZ,"Orinduque",4.734444445,-60.03472222
SJMA,"Fazenda Mundo Acabado",-17.93555556,-54.92611111
SJMD,"Paapiu Novo",2.722777775,-62.95027778
SJME,"Mato Grosso",4.57055556,-60.90305556
SJMF,"Pacu",4.16388889,-60.22222222
SJMH,"Palimiu",3.318055555,-62.97111111
SJMI,"Parafuri",3.288055555,-63.84305556
SJMJ,"Pedra Branca",4.457222225,-60.26777778
SJMK,"Pedra Preta",4.713055555,-60.47638889
SJML,"Piolho",4.70138889,-60.73361111
SJMM,"Pipi",4.93,-60.32194444
SJMN,"Raposa",3.81,-60.09027778
SJMO,"Santa Isabel",4.47,-60.8625
SJMP,"Santa Liberdade",4.2875,-60.25694444
SJMQ,"Santa Maria De Normandia",4.17027778,-60.137777785
SJMR,"Maragogipe",-23.461111115,-54.29888889
SJMT,"Sao Miguel Cachoeirinha",4.490277775,-60.99055556
SJMU,"Sauparu",4.98972222,-60.43555556
SJMV,"Serra Do Sol",4.9425,-60.47527778
SJMW,"Soco",4.47,-60.17694444
SJMX,"Suapi",4.57527778,-60.85833333
SJMZ,"Fazenda Mizote",-12.9575,-45.98472222
SJNA,"Clube De Esp. Aereos E Nauticos Do Par",-1.267222225,-48.43
SJNB,"Ubaru",4.501666665,-60.80222222
SJNC,"Uraricoera",3.14611111,-62.23027778
SJND,"Nova Descoberta",-6.61888889,-56.6925
SJNE,"Wapum",1.99,-59.95722222
SJNF,"Wilimon",4.635,-60.17611111
SJNG,"Xidea",2.606944445,-63.86944444
SJNH,"Fazenda Nhu - Vera",-18.02722222,-55.46027778
SJNI,"Fazenda Mutum",-13.91972222,-56.08444444
SJNJ,"Fazenda Lakanka",-15.4325,-51.59055556
SJNK,"Fazenda Tres Perobas",-12.08166667,-61.64277778
SJNL,"Fazenda Reata",-13.620277775,-57.58083333
SJNM,"Fazenda Santa Luzia",-13.99972222,-55.94527778
SJNN,"Fazenda Botelho",-10.222222225,-64.34333333
SJNO,"Fazenda Nazare",-18.673611105,-57.12333333
SJNP,"Novo Progresso",-7.125833335,-55.40083333
SJNQ,"Destilaria Medasa",-17.485,-40.15777778
SJNR,"Norte Jet",-1.30722222,-48.2575
SJNS,"Ilha Dos Macacos",-9.225555555,-57.0225
SJNU,"Fazenda Campo Alto",-13.037222215,-51.71388889
SJNV,"Fazenda Sao Francisco",-18.431388885,-50.25611111
SJNW,"Fazenda Nhandu",-9.63388889,-55.22694444
SJNX,"Cosmos Aviacao Agricola",-18.408055555,-52.630277775
SJNZ,"Fazenda Tres Lagoas",-13.25277778,-58.72916667
SJOG,"Ariquemes",-9.884722225,-63.04888889
SJOH,"Juruti",-2.18666667,-56.09027778
SJOI,"Fazenda Jaguatirica",-22.03222222,-57.98194444
SJOJ,"Simasa",-4.869166665,-47.38916667
SJOK,"Fazenda Modelo",-19.31555556,-52.97666667
SJOM,"Fazenda Karla Renata",-10.6325,-58.445
SJON,"Fazenda Sao Jose Do Generoso",-18.8725,-56.78916667
SJOO,"Dr. Joao Osmar De Oliveira",-14.134166675,-59.81972222
SJOR,"Fazenda Parabufalos",1.019444445,-50.21388889
SJOT,"Vista Alegre",-6.871388885,-48.53527778
SJOU,"Marfrig Frigorifico",-14.45333333,-54.03361111
SJOW,"Fazenda Guadalupe",-20.981666665,-50.526944435
SJOX,"Fazenda Brinquinho",-12.825,-46.245
SJOY,"Fazenda Sao Miguel",-12.60722222,-46.239444445
SJPA,"Emal - Pimenta Bueno",-11.68611111,-60.62972222
SJPG,"Pista Branca De Neve",-6.125,-56.39888889
SJPH,"Fazenda Palma",-16.18944444,-48.078055565
SJPI,"Fazenda Pirapitinga",-15.41277778,-48.63416667
SJPK,"Marcos Da Cunha",-12.36138889,-46.13416667
SJPL,"Fazenda Australia",-21.97416667,-54.14777778
SJPO,"Xingo",-9.587777775,-37.77833333
SJPP,"Aero Rural",-9.856944445,-56.00444444
SJPQ,"Avstal",-16.319722215,-47.225277785
SJPS,"Fazenda Monte Belo",-14.98,-57.99166667
SJPU,"Pau D'arco",-7.12,-56.81444444
SJPV,"Fazenda Guimaraes",-12.97638889,-56.18361111
SJPW,"Fazenda Guimaraes Ii",-12.89361111,-56.36388889
SJPX,"Fazenda Cidade Verde",-15.415277775,-54.372222215
SJQA,"Fazenda Clarim",-13.21222222,-46.238888895
SJQB,"Fazenda Symalu",-8.3275,-51.105
SJQD,"Fazenda Sao Roque Do Vale Do Rio Negro",-19.369166665,-56.34888889
SJQE,"Bonacin",-25.41361111,-49.06638889
SJQF,"Fazenda Londrina",-13.355555555,-57.754999995
SJQH,"Fazenda Tempero Seco",-9.39638889,-66.67972222
SJQI,"Porto Jofre",-17.361388885,-56.77916667
SJQK,"Barra Do Vento",2.69555556,-60.81416667
SJQN,"Quirinopolis",-18.446111,-50.4091665
SJQQ,"Fazenda Terra Alta",-2.865,-50.99277778
SJQR,"Jacarezinho",-21.148055555,-50.901111105
SJQS,"Paredao Da Serra",-15.471944445,-55.720000005
SJQT,"Fazenda Haras Rpc",-20.16861111,-43.92694444
SJQV,"Usina Santa Luiza",-21.50916667,-48.19722222
SJQX,"Fazenda Uruara",-3.524722225,-53.38611111
SJQZ,"Dona Iracema",-10.60638889,-48.34861111
SJRA,"Pesqueiro Xingu",-5.775,-52.62222222
SJRB,"Fazenda Vr",-10.11305556,-52.505
SJRC,"Serra Da Borda",-14.82722222,-59.68805556
SJRG,"Rio Grande",-32.081666665,-52.163333325
SJRH,"Fazenda Galheiro",-15.308055565,-54.59972222
SJRI,"Condominio Boa Esperanca",-8.406388885,-45.44138889
SJRJ,"Agromineral Mutum",-7.64027778,-56.78777778
SJRK,"Agropecuaria Sao Roberto",-9.23222222,-50.93027778
SJRL,"Fazenda Do Acucar",-14.458611115,-56.05277778
SJRO,"Fazenda Santa Elisa",-20.53055556,-50.634999995
SJRP,"Fazenda Santangelo Agropecuaria",-20.1325,-56.37111111
SJRR,"Fazenda Barreiro",-17.054166665,-50.92833333
SJRS,"Fazenda Guanabara",-21.34361111,-51.403333335
SJRT,"Fazenda Arrendamento",-14.369444445,-54.0025
SJRV,"Pch Garganta Da Jararaca",-13.38611111,-57.61555556
SJRW,"Pch Buriti",-19.34111111,-52.68944444
SJSA,"Fazenda Aimores",-22.78972222,-54.59777778
SJSC,"Fazenda Sao Sebastiao Do Castelo",-18.66111111,-57.62388889
SJSD,"Fazenda Sao Bento",-21.072777775,-55.128333325
SJSE,"Serabi",-6.31972222,-55.795
SJSF,"Agropecuaria Barrinha",-19.84138889,-49.68833333
SJSH,"Sonhar",-27.37055556,-48.61222222
SJSJ,"Fazenda Sao Jose Do Cangalha",-19.515555565,-52.604722215
SJSK,"Mario Spada",-17.52833333,-42.38361111
SJSL,"Fazenda Santa Luzia",-23.34777778,-53.5
SJSM,"Fazenda Santa Rita",-19.00611111,-50.95222222
SJSN,"Fazenda Carvalho",-14.83666667,-49.361388885
SJSO,"Fazenda Divisao Ii",-12.95361111,-56.31833333
SJSR,"Fazenda Santa Rosa",-13.99222222,-49.76305556
SJSS,"Agrifor",-12.50833333,-55.69527778
SJSU,"Fazenda Sao Marcus",-23.56416667,-53.797222215
SJSX,"Fazenda Forquilha",-15.21638889,-50.83666667
SJTA,"Cristal",-22.181666675,-50.4925
SJTB,"Fazenda Buriti",-15.465,-55.6225
SJTF,"Fazenda Mequens",-13.061944445,-62.257500005
SJTG,"Fazenda Calcario Tangara",-14.450277785,-57.800555555
SJTI,"Fazenda Iapo",-24.52777778,-50.365833325
SJTJ,"Fazenda Guanabara",-21.116666665,-54.44972222
SJTK,"Ecofly",-22.29694444,-48.12027778
SJTL,"Aero Agricola Gaivota",-22.97861111,-51.548611115
SJTM,"Santa Cecilia",-20.88777778,-50.98833333
SJTN,"Fazenda Alvorada Do Caxingo",-13.375,-46.8975
SJTO,"Sao Jose",-14.143888885,-57.78055556
SJTP,"Boa Safra",-12.728055565,-56.502777775
SJTQ,"Fazenda Santa Tereza",-22.36888889,-43.25138889
SJTS,"Terra Santa",-2.07277778,-56.48888889
SJTT,"Fazenda Lagoa Do Barro",-13.23861111,-49.70944444
SJTU,"Fazenda Tucano",-13.58277778,-57.55944444
SJTV,"Fazenda Guerra",-11.47416667,-57.92111111
SJTZ,"Dom Eliseu",-4.30277778,-47.58166667
SJUA,"Fazenda Ipanema",-13.625833335,-46.13972222
SJUB,"Fazenda Rio Azul",-15.183333325,-60.22166667
SJUC,"Jardim Paraiso",-12.10833333,-45.777500005
SJUD,"Usina Dourados",-21.99027778,-55.11305556
SJUH,"Fazenda Lagoinha",-19.23861111,-47.49777778
SJUJ,"Fazenda Juina",-13.45361111,-59.26027778
SJUK,"Fazenda Capitao Verdi",-14.36,-57.91777778
SJUL,"Fazenda Rio Pardo",-22.877777775,-49.03777778
SJUQ,"Fazenda Vista Alegre",-19.73916667,-52.60611111
SJUS,"Fazenda Acara",-15.074444445,-51.15888889
SJUU,"Fazenda Parana",-14.028055555,-46.87111111
SJVB,"Fazenda Sagrado Coracao De Jesus",-15.09166667,-60.121666665
SJVC,"Ibiporanga Da Felicidade",-20.459166665,-49.53361111
SJVD,"Nazare Da Felicidade",-17.854722215,-45.240555565
SJVF,"Fazenda Colorado",-18.81777778,-53.865
SJVL,"Fazenda Cachoeirinha",-19.37027778,-47.12888889
SJVM,"Estancia California",-9.891944445,-56.12944444
SJVN,"Fazenda Do Limao",0.289166665,-53.87
SJVO,"Aragarcas",-15.89916667,-52.24527778
SJVP,"Vila Pitinga",-0.79916667,-60.08388889
SJVQ,"Trialcool",-18.889444445,-49.28611111
SJVR,"Fazenda Sao Joaquim",-21.491944435,-56.48722222
SJVS,"Vale Do Paranaiba",-18.703055555,-49.686944445
SJVV,"Fazenda Catelani",-13.47333333,-48.45916667
SJVW,"Campos Gerais",-8.516944445,-46.74694444
SJVX,"Pagrisa",-3.70055556,-47.76333333
SJVY,"Haras Bela Vista",-5.541666665,-47.5025
SJVZ,"Fazenda Sao Paulo",-13.610277775,-58.56916667
SJWA,"Usina Maracaju",-21.345277785,-55.43333333
SJWB,"Pouso Alto",-17.45777778,-48.98305556
SJWC,"Fazenda Nossa Senhora Da Muxima",-19.58722222,-52.95194444
SJWD,"Usina Passa Tempo",-21.50722222,-54.71583333
SJWE,"Fazenda Arariba",-13.404722225,-52.848333335
SJWG,"Itagro",-29.780277775,-55.69722222
SJWH,"Fazenda Santa Ines",-14.65111111,-55.38388889
SJWI,"Fazenda Flor",-21.496944445,-53.749722225
SJWL,"Boca Da Mata",-13.574444445,-53.98305556
SJWM,"Fazenda Sanga Funda",-13.066666665,-58.705833325
SJWN,"Fazenda Santa Dulcina",-23.55,-49.25
